REPORTING_PERIOD_START,REPORTING_PERIOD_END,STATUS,BREAKDOWN,PRIMARY_LEVEL,PRIMARY_LEVEL_DESCRIPTION,SECONDARY_LEVEL,SECONDARY_LEVEL_DESCRIPTION,MEASURE_ID,MEASURE_NAME,MEASURE_VALUE
01/04/2024,30/04/2024,Performance,Provider,8K632,RELATE - MID-WILSHIRE,NONE,NONE,MRS10b,90th percentile time (days) for open CYP referral-spells waiting for a 1st contact at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K632,RELATE - MID-WILSHIRE,NONE,NONE,MRS13,Number of CYP referral-spells that were still open at the end of the RP,20
01/04/2024,30/04/2024,Performance,Provider,8K632,RELATE - MID-WILSHIRE,NONE,NONE,MRS14a,Number of CYP referral-spells waiting more than 104 weeks for a 1st contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K632,RELATE - MID-WILSHIRE,NONE,NONE,MRS14b,Proportion of CYP referral-spells waiting more than 104 weeks for a 1st contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K632,RELATE - MID-WILSHIRE,NONE,NONE,MRS14c,Number of CYP referral-spells waiting more than 78 weeks for a 1st contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K632,RELATE - MID-WILSHIRE,NONE,NONE,MRS14d,Proportion of CYP referral-spells waiting more than 78 weeks for a 1st contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K632,RELATE - MID-WILSHIRE,NONE,NONE,MRS14e,Number of CYP referral-spells waiting more than 52 weeks for a 1st contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K632,RELATE - MID-WILSHIRE,NONE,NONE,MRS14f,Proportion of CYP referral-spells waiting more than 52 weeks for a 1st contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS02,Number of CMH referral-spells waiting for a full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS02a,Number of CMH referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS02b,Proportion of CMH referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS02c,Number of CMH referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS02d,Proportion of CMH referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS02e,Number of CMH referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS02f,Proportion of CMH referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS03,Number of open CMH referral-spells waiting for a 2nd contact at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS03a,Median time (days) for open CMH referral-spells waiting for a 2nd contact at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS03b,90th percentile time (days) for open CMH referral-spells waiting for a 2nd contact at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS06,Number of CMH referral-spells that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS07a,Number of CMH referral-spells waiting more than 104 weeks for a 2nd contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS07b,Proportion of CMH referral-spells waiting more than 104 weeks for a 2nd contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS07c,Number of CMH referral-spells waiting more than 78 weeks for a 2nd contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS07d,Proportion of CMH referral-spells waiting more than 78 weeks for a 2nd contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS07e,Number of CMH referral-spells waiting more than 52 weeks for a 2nd contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS07f,Proportion of CMH referral-spells waiting more than 52 weeks for a 2nd contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS09,Number of CYP referral-spells waiting for a full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS09a,Number of CYP referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS09b,Proportion of CYP referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS09c,Number of CYP referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS09d,Proportion of CYP referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS09e,Number of CYP referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS09f,Proportion of CYP referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS10,Number of open CYP referral-spells waiting for a 1st contact at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS10a,Median time (days) for open CYP referral-spells waiting for a 1st contact at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS10b,90th percentile time (days) for open CYP referral-spells waiting for a 1st contact at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS13,Number of CYP referral-spells that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS14a,Number of CYP referral-spells waiting more than 104 weeks for a 1st contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS14b,Proportion of CYP referral-spells waiting more than 104 weeks for a 1st contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS14c,Number of CYP referral-spells waiting more than 78 weeks for a 1st contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS14d,Proportion of CYP referral-spells waiting more than 78 weeks for a 1st contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS14e,Number of CYP referral-spells waiting more than 52 weeks for a 1st contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K649,THE WELL COMMUNITIES CIC,NONE,NONE,MRS14f,Proportion of CYP referral-spells waiting more than 52 weeks for a 1st contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS02,Number of CMH referral-spells waiting for a full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS02a,Number of CMH referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS02b,Proportion of CMH referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS02c,Number of CMH referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS02d,Proportion of CMH referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS02e,Number of CMH referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS02f,Proportion of CMH referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS03,Number of open CMH referral-spells waiting for a 2nd contact at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS03a,Median time (days) for open CMH referral-spells waiting for a 2nd contact at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS03b,90th percentile time (days) for open CMH referral-spells waiting for a 2nd contact at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS06,Number of CMH referral-spells that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS07a,Number of CMH referral-spells waiting more than 104 weeks for a 2nd contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS07b,Proportion of CMH referral-spells waiting more than 104 weeks for a 2nd contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS07c,Number of CMH referral-spells waiting more than 78 weeks for a 2nd contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS07d,Proportion of CMH referral-spells waiting more than 78 weeks for a 2nd contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS07e,Number of CMH referral-spells waiting more than 52 weeks for a 2nd contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS07f,Proportion of CMH referral-spells waiting more than 52 weeks for a 2nd contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS09,Number of CYP referral-spells waiting for a full clock stop that were still open at the end of the RP,185
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS09a,Number of CYP referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS09b,Proportion of CYP referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS09c,Number of CYP referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS09d,Proportion of CYP referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS09e,Number of CYP referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS09f,Proportion of CYP referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS10,Number of open CYP referral-spells waiting for a 1st contact at the end of the RP,40
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS10a,Median time (days) for open CYP referral-spells waiting for a 1st contact at the end of the RP,49
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS10b,90th percentile time (days) for open CYP referral-spells waiting for a 1st contact at the end of the RP,126
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS13,Number of CYP referral-spells that were still open at the end of the RP,185
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS14a,Number of CYP referral-spells waiting more than 104 weeks for a 1st contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS14b,Proportion of CYP referral-spells waiting more than 104 weeks for a 1st contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS14c,Number of CYP referral-spells waiting more than 78 weeks for a 1st contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS14d,Proportion of CYP referral-spells waiting more than 78 weeks for a 1st contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS14e,Number of CYP referral-spells waiting more than 52 weeks for a 1st contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K659,OFF THE RECORD - BATH AND NORTH EAST SOMERSET,NONE,NONE,MRS14f,Proportion of CYP referral-spells waiting more than 52 weeks for a 1st contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS02,Number of CMH referral-spells waiting for a full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS02a,Number of CMH referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS02b,Proportion of CMH referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS02c,Number of CMH referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS02d,Proportion of CMH referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS02e,Number of CMH referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS02f,Proportion of CMH referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS03,Number of open CMH referral-spells waiting for a 2nd contact at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS03a,Median time (days) for open CMH referral-spells waiting for a 2nd contact at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS03b,90th percentile time (days) for open CMH referral-spells waiting for a 2nd contact at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS06,Number of CMH referral-spells that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS07a,Number of CMH referral-spells waiting more than 104 weeks for a 2nd contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS07b,Proportion of CMH referral-spells waiting more than 104 weeks for a 2nd contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS07c,Number of CMH referral-spells waiting more than 78 weeks for a 2nd contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS07d,Proportion of CMH referral-spells waiting more than 78 weeks for a 2nd contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS07e,Number of CMH referral-spells waiting more than 52 weeks for a 2nd contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS07f,Proportion of CMH referral-spells waiting more than 52 weeks for a 2nd contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS09,Number of CYP referral-spells waiting for a full clock stop that were still open at the end of the RP,95
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS09a,Number of CYP referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS09b,Proportion of CYP referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS09c,Number of CYP referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS09d,Proportion of CYP referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS09e,Number of CYP referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS09f,Proportion of CYP referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS10,Number of open CYP referral-spells waiting for a 1st contact at the end of the RP,10
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS10a,Median time (days) for open CYP referral-spells waiting for a 1st contact at the end of the RP,37
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS10b,90th percentile time (days) for open CYP referral-spells waiting for a 1st contact at the end of the RP,74
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS13,Number of CYP referral-spells that were still open at the end of the RP,270
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS14a,Number of CYP referral-spells waiting more than 104 weeks for a 1st contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS14b,Proportion of CYP referral-spells waiting more than 104 weeks for a 1st contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS14c,Number of CYP referral-spells waiting more than 78 weeks for a 1st contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS14d,Proportion of CYP referral-spells waiting more than 78 weeks for a 1st contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS14e,Number of CYP referral-spells waiting more than 52 weeks for a 1st contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K682,YOUTH WORKS NORTHAMPTONSHIRE,NONE,NONE,MRS14f,Proportion of CYP referral-spells waiting more than 52 weeks for a 1st contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K685,GLOUCESTERSHIRE COUNSELLING SERVICE,NONE,NONE,MRS02,Number of CMH referral-spells waiting for a full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K685,GLOUCESTERSHIRE COUNSELLING SERVICE,NONE,NONE,MRS02a,Number of CMH referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K685,GLOUCESTERSHIRE COUNSELLING SERVICE,NONE,NONE,MRS02b,Proportion of CMH referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K685,GLOUCESTERSHIRE COUNSELLING SERVICE,NONE,NONE,MRS02c,Number of CMH referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K685,GLOUCESTERSHIRE COUNSELLING SERVICE,NONE,NONE,MRS02d,Proportion of CMH referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K685,GLOUCESTERSHIRE COUNSELLING SERVICE,NONE,NONE,MRS02e,Number of CMH referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K685,GLOUCESTERSHIRE COUNSELLING SERVICE,NONE,NONE,MRS02f,Proportion of CMH referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K685,GLOUCESTERSHIRE COUNSELLING SERVICE,NONE,NONE,MRS03,Number of open CMH referral-spells waiting for a 2nd contact at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K685,GLOUCESTERSHIRE COUNSELLING SERVICE,NONE,NONE,MRS03a,Median time (days) for open CMH referral-spells waiting for a 2nd contact at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K685,GLOUCESTERSHIRE COUNSELLING SERVICE,NONE,NONE,MRS03b,90th percentile time (days) for open CMH referral-spells waiting for a 2nd contact at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K685,GLOUCESTERSHIRE COUNSELLING SERVICE,NONE,NONE,MRS06,Number of CMH referral-spells that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K685,GLOUCESTERSHIRE COUNSELLING SERVICE,NONE,NONE,MRS07a,Number of CMH referral-spells waiting more than 104 weeks for a 2nd contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K685,GLOUCESTERSHIRE COUNSELLING SERVICE,NONE,NONE,MRS07b,Proportion of CMH referral-spells waiting more than 104 weeks for a 2nd contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K685,GLOUCESTERSHIRE COUNSELLING SERVICE,NONE,NONE,MRS07c,Number of CMH referral-spells waiting more than 78 weeks for a 2nd contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K685,GLOUCESTERSHIRE COUNSELLING SERVICE,NONE,NONE,MRS07d,Proportion of CMH referral-spells waiting more than 78 weeks for a 2nd contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K685,GLOUCESTERSHIRE COUNSELLING SERVICE,NONE,NONE,MRS07e,Number of CMH referral-spells waiting more than 52 weeks for a 2nd contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K685,GLOUCESTERSHIRE COUNSELLING SERVICE,NONE,NONE,MRS07f,Proportion of CMH referral-spells waiting more than 52 weeks for a 2nd contact that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K685,GLOUCESTERSHIRE COUNSELLING SERVICE,NONE,NONE,MRS09,Number of CYP referral-spells waiting for a full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K685,GLOUCESTERSHIRE COUNSELLING SERVICE,NONE,NONE,MRS09a,Number of CYP referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K685,GLOUCESTERSHIRE COUNSELLING SERVICE,NONE,NONE,MRS09b,Proportion of CYP referral-spells waiting more than 104 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K685,GLOUCESTERSHIRE COUNSELLING SERVICE,NONE,NONE,MRS09c,Number of CYP referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K685,GLOUCESTERSHIRE COUNSELLING SERVICE,NONE,NONE,MRS09d,Proportion of CYP referral-spells waiting more than 78 weeks for full clock stop that were still open at the end of the RP,*
01/04/2024,30/04/2024,Performance,Provider,8K685,GLOUCESTERSHIRE COUNSELLING SERVICE,NONE,NONE,MRS09e,Number of CYP referral-spells waiting more than 52 weeks for full clock stop that were still open at the end of the RP,*
